,Loan_Sanction_Amount_(USD)
5857,60333.72
5858,33280.3
5859,52197.38
5860,125940.21
5861,85308.44
5862,60277.04
5863,16412.99
5864,105232.15
5865,48107.87
5866,150828.78
5867,10068.52
5868,79640.01
5869,101110.65
5870,26975.89
5871,28108.18
5872,26041.01
5873,29380.72
5874,54680.27
5875,96328.91
5876,14966.74
5877,16219.52
5878,97908.37
5879,47561.53
5880,84736.44
5881,35348.16
5882,42695.42
5883,82516.83
5884,85014.37
5885,128068.25
5886,44115.23
5887,60081.38
5888,132119.94
5889,36744.38
5890,68823.39
5891,22650.23
5892,59592.47
5893,88157.19
5894,17526.27
5895,94249.76
5896,20529.78
5897,50354.58
5898,136814.15
5899,150007.75
5900,119573.21
5901,100392.82
5902,22004.85
5903,22431.38
5904,65052.82
5905,43218.69
5906,19224.43
5907,21618.5
5908,125124.38
5909,104647.32
5910,20856.38
5911,21565.16
5912,63752.38
5913,74725.97
5914,50854.89
5915,70320.97
5916,56292.14
5917,61149.83
5918,117317.33
5919,31755.16
5920,55565.36
5921,127307.79
5922,125919.57
5923,96846.82
5924,35321.56
5925,52810.78
5926,75560.51
5927,49728.6
5928,58458.87
5929,13561.23
5930,102310.0
5931,64700.89
5932,107580.63
5933,97571.53
5934,15096.09
5935,29753.18
5936,79539.05
5937,56438.57
5938,58678.84
5939,26444.98
5940,31754.62
5941,88681.48
5942,186388.0
5943,53350.29
5944,65760.0
5945,65665.98
5946,93643.01
5947,47909.46
5948,26934.01
5949,85296.62
5950,32577.53
5951,18945.1
5952,73799.04
5953,44295.21
5954,18915.92
5955,27775.71
5956,101366.6
5957,23563.87
5958,102725.02
5959,31227.42
5960,72365.16
5961,90392.44
5962,183783.01
5963,24182.21
5964,94237.2
5965,56196.5
5966,93283.72
5967,25311.94
5968,39503.88
5969,44937.17
5970,33427.22
5971,13099.64
5972,73760.64
5973,53872.27
5974,80238.42
5975,41105.58
5976,24813.79
5977,49898.53
5978,107725.77
5979,73887.32
5980,77697.58
5981,88921.26
5982,27297.76
5983,148473.87
5984,31603.79
5985,52991.74
5986,209493.27
5987,129850.69
5988,128002.89
5989,81049.6
5990,23437.65
5991,112029.78
5992,130471.16
5993,77365.29
5994,70238.94
5995,96366.46
5996,32521.48
5997,53091.72
5998,70006.74
5999,26670.97
6000,55861.99
6001,11890.11
6002,86014.46
6003,57904.05
6004,111029.09
6005,29788.85
6006,166016.55
6007,10042.35
6008,34186.12
6009,39896.68
6010,79969.36
6011,54769.59
6012,52486.38
6013,57709.15
6014,35528.69
6015,8066.85
6016,23829.46
6017,84844.88
6018,59343.01
6019,76714.14
6020,62098.58
6021,22350.39
6022,89425.57
6023,46851.48
6024,155695.36
6025,120655.94
6026,18452.64
6027,15327.05
6028,89702.47
6029,79853.2
6030,35933.99
6031,28032.36
6032,31795.33
6033,66667.29
6034,38216.66
6035,31561.5
6036,93758.55
6037,45777.42
6038,10528.61
6039,163779.56
6040,31180.47
6041,45020.3
6042,131861.38
6043,21495.84
6044,68350.08
6045,12162.81
6046,32920.75
6047,38249.95
6048,52039.99
6049,75546.99
6050,25789.34
6051,46951.7
6052,90243.51
6053,20806.34
6054,44092.97
6055,37506.18
6056,83349.43
6057,88768.62
6058,57093.8
6059,25657.34
6060,30907.15
6061,56296.88
6062,54318.64
6063,27691.05
6064,52669.39
6065,120173.46
6066,28260.57
6067,59788.83
6068,126465.46
6069,181101.17
6070,97888.88
6071,20368.08
6072,27747.82
6073,22802.44
6074,79004.46
6075,31158.99
6076,110389.7
6077,29746.41
6078,28959.2
6079,142946.77
6080,51820.71
6081,112258.78
6082,45487.73
6083,64870.26
6084,21665.96
6085,45943.2
6086,25213.38
6087,36673.8
6088,36137.07
6089,84372.22
6090,42700.07
6091,33255.18
6092,84701.02
6093,72539.91
6094,206075.03
6095,87970.11
6096,72358.47
6097,96871.72
6098,78792.24
6099,48793.6
6100,23365.19
6101,15731.65
6102,156417.89
6103,136503.61
6104,15549.41
6105,62366.58
6106,16751.02
6107,29539.03
6108,19817.97
6109,22900.48
6110,44924.96
6111,22876.31
6112,26270.06
6113,39821.09
6114,28390.76
6115,72608.22
6116,107511.98
6117,119983.34
6118,61047.63
6119,17407.93
6120,46127.92
6121,16067.25
6122,64862.39
6123,60934.09
6124,30608.63
6125,56006.19
6126,27107.71
6127,90403.82
6128,59906.34
6129,80406.68
6130,85352.94
6131,26028.44
6132,23585.34
6133,53987.65
6134,20208.46
6135,72640.42
6136,68726.07
6137,203518.78
6138,58519.96
6139,42011.78
6140,108169.46
6141,94691.35
6142,152747.78
6143,94066.32
6144,219847.98
6145,34029.7
6146,29407.88
6147,50769.92
6148,63330.73
6149,12999.42
6150,66783.54
6151,156515.19
6152,25287.11
6153,29432.42
6154,192173.55
6155,48691.46
6156,17637.26
6157,52173.0
6158,155433.75
6159,57747.21
6160,23429.92
6161,23763.3
6162,119565.66
6163,31139.07
6164,70425.13
6165,71913.56
6166,36536.75
6167,57688.46
6168,70914.04
6169,50813.11
6170,54239.62
6171,44330.93
6172,37209.19
6173,114175.39
6174,8883.23
6175,29830.29
6176,39759.79
6177,136539.76
6178,49783.86
6179,17613.34
6180,95856.92
6181,152407.51
6182,54152.99
6183,131508.53
6184,48723.88
6185,222573.81
6186,29804.9
6187,60223.35
6188,36976.46
6189,115992.67
6190,81461.38
6191,64015.59
6192,85278.84
6193,14717.94
6194,51113.43
6195,67353.0
6196,66522.38
6197,48059.77
6198,78433.91
6199,39659.42
6200,30093.5
6201,26288.13
6202,46725.2
6203,79341.96
6204,16068.83
6205,70391.89
6206,15284.34
6207,15932.24
6208,37274.46
6209,147654.24
6210,14666.71
6211,132432.69
6212,46956.68
6213,20520.97
6214,27679.02
6215,72944.22
6216,226777.98
6217,28611.16
6218,138302.99
6219,171859.52
6220,51692.89
6221,117647.78
6222,17959.0
6223,131506.83
6224,29714.12
6225,141143.56
6226,79565.62
6227,133482.58
6228,6872.42
6229,18502.21
6230,17858.19
6231,129497.98
6232,26920.3
6233,30743.4
6234,40753.1
6235,31644.59
6236,35189.15
6237,10908.79
6238,21938.21
6239,28412.43
6240,24131.48
6241,22142.41
6242,16035.93
6243,24748.1
6244,106005.6
6245,169247.43
6246,60689.39
6247,47135.67
6248,83154.59
6249,50773.98
6250,105874.34
6251,71815.68
6252,32333.63
6253,47685.55
6254,24283.01
6255,30405.14
6256,70362.24
6257,25329.3
6258,31753.14
6259,52367.3
6260,95255.69
6261,42307.96
6262,73351.12
6263,20335.62
6264,13261.32
6265,33609.77
6266,65451.36
6267,43363.86
6268,91410.26
6269,27757.59
6270,66556.22
6271,69852.72
6272,26080.15
6273,97455.58
6274,65542.8
6275,64588.38
6276,22775.45
6277,20453.17
6278,152763.92
6279,75871.25
6280,115434.83
6281,55206.57
6282,41582.0
6283,11423.05
6284,14548.71
6285,75246.67
6286,49087.54
6287,78803.27
6288,40319.06
6289,37183.59
6290,25977.59
6291,79000.07
6292,44573.28
6293,108243.27
6294,56146.94
6295,174267.2
6296,99572.98
6297,31529.66
6298,46725.93
6299,47011.64
6300,47861.71
6301,72339.81
6302,112309.74
6303,6460.03
6304,61240.47
6305,103529.9
6306,65667.11
6307,134300.0
6308,107085.67
6309,101563.13
6310,41226.7
6311,21579.86
6312,193484.08
6313,25646.43
6314,56878.58
6315,25859.29
6316,22487.53
6317,204568.39
6318,20992.06
6319,46975.94
6320,47790.91
6321,34914.49
6322,27688.8
6323,26977.89
6324,11108.86
6325,17386.8
6326,29832.13
6327,121895.52
6328,230179.21
6329,149522.12
6330,37489.72
6331,53949.46
6332,86680.4
6333,54080.87
6334,129797.42
6335,51413.21
6336,59630.56
6337,31896.21
6338,14834.12
6339,55186.7
6340,24831.5
6341,50234.27
6342,49151.99
6343,29540.71
6344,168142.42
6345,27065.42
6346,138427.93
6347,73725.34
6348,26287.99
6349,178205.29
6350,66833.06
6351,10737.42
6352,93133.82
6353,53420.65
6354,53394.11
6355,106512.43
6356,39060.25
6357,50744.85
6358,237575.9
6359,15270.22
6360,58492.9
6361,105609.7
6362,44622.29
6363,51756.19
6364,122571.34
6365,28857.64
6366,35181.79
6367,15895.35
6368,39239.33
6369,8009.18
6370,41855.07
6371,117736.66
6372,109666.92
6373,81374.22
6374,67768.17
6375,119218.16
6376,43824.67
6377,35821.71
6378,81494.99
6379,27489.51
6380,49163.24
6381,29313.14
6382,13769.48
6383,32650.34
6384,56240.11
6385,88905.0
6386,79010.09
6387,38655.77
6388,30708.62
6389,28301.83
6390,98737.14
6391,48819.56
6392,48450.37
6393,33402.3
6394,194910.94
6395,110458.35
6396,40653.77
6397,65581.88
6398,16586.03
6399,24343.3
6400,157506.65
6401,40448.9
6402,26578.58
6403,139217.29
6404,228860.37
6405,15653.32
6406,61642.14
6407,17494.69
6408,18499.35
6409,8116.78
6410,18358.68
6411,84606.55
6412,55067.73
6413,15051.29
6414,94170.63
6415,144333.99
6416,60938.85
6417,31737.27
6418,66225.92
6419,19605.73
6420,82592.59
6421,180972.97
6422,62689.57
6423,12347.54
6424,22228.02
6425,70097.03
6426,74705.48
6427,103051.68
6428,84343.45
6429,25743.34
6430,55642.87
6431,24796.59
6432,61000.13
6433,29898.69
6434,81480.89
6435,33061.37
6436,83670.99
6437,61566.99
6438,59282.8
6439,35924.62
6440,14478.9
6441,24480.74
6442,79175.62
6443,57343.16
6444,40221.81
6445,123435.58
6446,47498.28
6447,21169.87
6448,85767.75
6449,25004.62
6450,76864.81
6451,28652.25
6452,52866.69
6453,34858.09
6454,35820.9
6455,53078.28
6456,120569.32
6457,78124.81
6458,36428.34
6459,36244.79
6460,63866.92
6461,21842.7
6462,46953.75
6463,37232.99
6464,72620.11
6465,51429.64
6466,98179.21
6467,38375.08
6468,22374.72
6469,91494.32
6470,30174.08
6471,86222.66
6472,26925.14
6473,71906.1
6474,37489.39
6475,48647.88
6476,78493.53
6477,40336.61
6478,116656.49
6479,44233.3
6480,101918.75
6481,98773.5
6482,60623.49
6483,110467.06
6484,85066.21
6485,33825.22
6486,125008.51
6487,51529.55
6488,101321.98
6489,67158.98
6490,36464.34
6491,123457.89
6492,26307.52
6493,28219.58
6494,7817.4
6495,138013.99
6496,34962.2
6497,26733.31
6498,103806.13
6499,68491.21
6500,160704.21
6501,90540.93
6502,114377.28
6503,20956.78
6504,31227.41
6505,27229.7
6506,9759.57
6507,215357.48
6508,24058.27
6509,109710.5
6510,121547.87
6511,72880.01
6512,44101.67
6513,15048.6
6514,105880.8
6515,16929.05
6516,68993.55
6517,52284.13
6518,186312.76
6519,69317.35
6520,48650.85
6521,20296.11
6522,56511.35
6523,60435.67
6524,72777.09
6525,75661.87
6526,69305.2
6527,40864.52
6528,101182.9
6529,33337.97
6530,73360.92
6531,62384.36
6532,34815.88
6533,30585.45
6534,122782.98
6535,150209.01
6536,183986.11
6537,21589.31
6538,12736.68
6539,61545.06
6540,72625.02
6541,112277.14
6542,66029.32
6543,34096.44
6544,23106.88
6545,58444.41
6546,20768.61
6547,64684.96
6548,52516.72
6549,20320.48
6550,69510.66
6551,115305.29
6552,63341.46
6553,59384.94
6554,313452.68
6555,80845.55
6556,125103.23
6557,44547.64
6558,30924.74
6559,28211.22
6560,102580.67
6561,88546.84
6562,152667.28
6563,55470.04
6564,25593.36
6565,53977.7
6566,17913.3
6567,147426.06
6568,79893.19
6569,117009.02
6570,198342.4
6571,25903.62
6572,91407.55
6573,102617.15
6574,74018.35
6575,42161.3
6576,36866.35
6577,27515.93
6578,113493.95
6579,13924.42
6580,104526.57
6581,183271.37
6582,89096.76
6583,66663.58
6584,22255.87
6585,33231.89
6586,44404.79
6587,144885.41
6588,112273.82
6589,111759.39
6590,148035.58
6591,32722.0
6592,29221.88
6593,45049.85
6594,73859.2
6595,54482.9
6596,136456.15
6597,101277.01
6598,17848.2
6599,60587.7
6600,68423.92
6601,100367.78
6602,26736.86
6603,162538.24
6604,114209.84
6605,121855.18
6606,72225.46
6607,48970.97
6608,52320.52
6609,99752.23
6610,94279.86
6611,90471.17
6612,64699.16
6613,44407.61
6614,71739.74
6615,30550.64
6616,116050.35
6617,56888.59
6618,94704.3
6619,26555.82
6620,118554.13
6621,205798.58
6622,173245.22
6623,201158.96
6624,15996.51
6625,43617.31
6626,27027.64
6627,33985.23
6628,145750.34
6629,167325.8
6630,89921.15
6631,53861.85
6632,32982.83
6633,62807.79
6634,77667.53
6635,35178.34
6636,32893.56
6637,81927.33
6638,86098.46
6639,60713.9
6640,79347.29
6641,47637.68
6642,18326.1
6643,56093.07
6644,54602.44
6645,54877.65
6646,71769.9
6647,69548.02
6648,50996.86
6649,22639.88
6650,182321.0
6651,118310.97
6652,39423.61
6653,24436.86
6654,64116.66
6655,23658.9
6656,12655.86
6657,24537.32
6658,57192.66
6659,59968.34
6660,24271.77
6661,29067.29
6662,42558.39
6663,101981.84
6664,149241.04
6665,25028.0
6666,90522.89
6667,13813.65
6668,69953.62
6669,33215.98
6670,31736.41
6671,15006.1
6672,258527.86
6673,36550.95
6674,32894.97
6675,81820.61
6676,65445.13
6677,29725.7
6678,143384.29
6679,28660.25
6680,22258.57
6681,57532.26
6682,18503.88
6683,78693.47
6684,62855.71
6685,166290.17
6686,26877.09
6687,23245.86
6688,29042.05
6689,132668.62
6690,13139.24
6691,28708.86
6692,45733.52
6693,20457.59
6694,31517.71
6695,31958.59
6696,189259.98
6697,43029.06
6698,57533.47
6699,17989.04
6700,40136.48
6701,110942.39
6702,195137.3
6703,42949.5
6704,81328.91
6705,8695.84
6706,171970.41
6707,22032.39
6708,238533.8
6709,61921.21
6710,143946.22
6711,196641.32
6712,41576.61
6713,28500.84
6714,87661.18
6715,34248.32
6716,32903.58
6717,116916.32
6718,67627.92
6719,23198.02
6720,103444.65
6721,95631.12
6722,134021.76
6723,16205.36
6724,94331.55
6725,16850.68
6726,98085.62
6727,41115.8
6728,79361.26
6729,201293.19
6730,27927.02
6731,36843.95
6732,71212.32
6733,11133.46
6734,56224.93
6735,47170.52
6736,81793.54
6737,40207.84
6738,49985.43
6739,28361.27
6740,141318.95
6741,15394.86
6742,17666.71
6743,90672.86
6744,69308.39
6745,85147.31
6746,28023.21
6747,34384.56
6748,34183.9
6749,102387.1
6750,13897.97
6751,26990.68
6752,26842.08
6753,133079.04
6754,116194.94
6755,48026.94
6756,35419.19
6757,68157.98
6758,23003.34
6759,88045.8
6760,50884.42
6761,136002.86
6762,28943.62
6763,14072.56
6764,34263.98
6765,93697.76
6766,60009.81
6767,51125.24
6768,71850.82
6769,97114.16
6770,18506.15
6771,61137.22
6772,49336.28
6773,53414.1
6774,51759.62
6775,82242.12
6776,103721.07
6777,25375.23
6778,124286.83
6779,46982.61
6780,154106.03
6781,45193.16
6782,174772.62
6783,118036.3
6784,37844.21
6785,26621.14
6786,68910.39
6787,222987.26
6788,119261.11
6789,144030.36
6790,101436.5
6791,51786.17
6792,39846.11
6793,51080.4
6794,49465.79
6795,88938.23
6796,93627.88
6797,26584.55
6798,62776.94
6799,85092.24
6800,115516.19
6801,14231.52
6802,14226.05
6803,140563.07
6804,125043.07
6805,143294.84
6806,94157.11
6807,53478.09
6808,84423.4
6809,78279.34
6810,47050.18
6811,88796.86
6812,48723.21
6813,60554.57
6814,24806.42
6815,38785.73
6816,49578.05
6817,53972.79
6818,47724.67
6819,91603.37
6820,55345.41
6821,12218.68
6822,85536.21
6823,127049.68
6824,36707.79
6825,19098.31
6826,112799.71
6827,180164.46
6828,45283.36
6829,56345.93
6830,77854.88
6831,99324.46
6832,94664.86
6833,44608.24
6834,51089.23
6835,88651.56
6836,36830.56
6837,82712.51
6838,89123.86
6839,87002.62
6840,326730.56
6841,73709.15
6842,124260.51
6843,84914.66
6844,25614.54
6845,65640.06
6846,46254.53
6847,27298.79
6848,43977.42
6849,34621.57
6850,73158.9
6851,58412.16
6852,8047.21
6853,9681.52
6854,26220.68
6855,75288.79
6856,9189.84
6857,65178.13
6858,35842.51
6859,65673.14
6860,28209.19
6861,27827.09
6862,172167.35
6863,69527.91
6864,68800.47
6865,111359.11
6866,26055.06
6867,58298.29
6868,119681.14
6869,18615.44
6870,12633.87
6871,194827.12
6872,63422.56
6873,116644.03
6874,29387.9
6875,30312.21
6876,50624.68
6877,40534.04
6878,55040.59
6879,121397.6
6880,76730.59
6881,28997.52
6882,19455.0
6883,49945.03
6884,76256.76
6885,76136.22
6886,47761.35
6887,201834.02
6888,74937.02
6889,59352.92
6890,89170.34
6891,118350.5
6892,24479.77
6893,114131.84
6894,124944.32
6895,60232.35
6896,29590.46
6897,92645.0
6898,32981.54
6899,56974.39
6900,22290.02
6901,94290.54
6902,78508.08
6903,121283.53
6904,26533.75
6905,51298.04
6906,73571.48
6907,186434.98
6908,96385.67
6909,77125.86
6910,156383.86
6911,71591.37
6912,104077.19
6913,64368.97
6914,82406.45
6915,122428.35
6916,58683.31
6917,23267.77
6918,48041.51
6919,57112.49
6920,83233.95
6921,41720.61
6922,25127.45
6923,24428.74
6924,13882.76
6925,28659.83
6926,23471.59
6927,19727.08
6928,30631.33
6929,96424.54
6930,37289.9
6931,31369.51
6932,107059.94
6933,55084.54
6934,85940.74
6935,67024.19
6936,120341.84
6937,51543.49
6938,93373.41
6939,167737.04
6940,64766.69
6941,108173.5
6942,22782.33
6943,49148.98
6944,65455.7
6945,26720.1
6946,19707.95
6947,83534.96
6948,67748.93
6949,98700.49
6950,50143.74
6951,31317.48
6952,92146.51
6953,77257.67
6954,35919.48
6955,82501.45
6956,26055.43
6957,10212.83
6958,51703.7
6959,82969.79
6960,88368.07
6961,104826.16
6962,98980.2
6963,58917.13
6964,25151.32
6965,35842.27
6966,58797.34
6967,64683.04
6968,143152.64
6969,218412.38
6970,84022.37
6971,36762.57
6972,21617.24
6973,153713.43
6974,154043.04
6975,111842.36
6976,58539.0
6977,28083.26
6978,24934.88
6979,64858.95
6980,107322.1
6981,12390.24
6982,19380.4
6983,91275.78
6984,33059.94
6985,199272.78
6986,13586.24
6987,136949.47
6988,101885.44
6989,28492.34
6990,56645.06
6991,151443.32
6992,57761.08
6993,44377.26
6994,94747.43
6995,12605.91
6996,79967.9
6997,93058.29
6998,90361.28
6999,53442.56
7000,21768.11
7001,64895.57
7002,83319.7
7003,67992.64
7004,70753.14
7005,23073.75
7006,83110.57
7007,50255.28
7008,123102.13
7009,81702.6
7010,61304.57
7011,102109.18
7012,119057.22
7013,125588.28
7014,150129.87
7015,120998.4
7016,92166.27
7017,27201.7
7018,34167.04
7019,63236.88
7020,45502.88
7021,27954.63
7022,60049.73
7023,92248.46
7024,80775.35
7025,18919.15
7026,31653.25
7027,53703.9
7028,16555.64
7029,61355.34
7030,79371.84
7031,100238.22
7032,42543.51
7033,24043.51
7034,84491.56
7035,47384.09
7036,124317.47
7037,41300.22
7038,29746.34
7039,77907.58
7040,51852.37
7041,45411.02
7042,48707.7
7043,16574.49
7044,17455.9
7045,54546.1
7046,103036.02
7047,193792.78
7048,107345.04
7049,13790.24
7050,29228.29
7051,127057.12
7052,16662.33
7053,93722.57
7054,49326.77
7055,24983.17
7056,146239.28
7057,84343.81
7058,23065.54
7059,86134.81
7060,36979.32
7061,54105.41
7062,65773.75
7063,31064.91
7064,32679.72
7065,37501.63
7066,73078.31
7067,26280.28
7068,32834.44
7069,122872.27
7070,105107.97
7071,18230.69
7072,21280.8
7073,48463.78
7074,86644.95
7075,22524.96
7076,93459.64
7077,22655.59
7078,83571.96
7079,73126.82
7080,9903.95
7081,50739.21
7082,19796.54
7083,76477.2
7084,59449.84
7085,16159.06
7086,18701.81
7087,198858.54
7088,27713.07
7089,152071.78
7090,24484.01
7091,115885.12
7092,139564.82
7093,33400.18
7094,11431.65
7095,73558.01
7096,12296.79
7097,17199.86
7098,151496.12
7099,84071.69
7100,33361.22
7101,18263.76
7102,36144.5
7103,39330.57
7104,28568.79
7105,20245.7
7106,26266.71
7107,19821.92
7108,85997.32
7109,47695.33
7110,59010.31
7111,30394.65
7112,32586.93
7113,134987.14
7114,54733.24
7115,85219.35
7116,58979.43
7117,58867.83
7118,67117.49
7119,109068.67
7120,15445.28
7121,59790.42
7122,78573.49
7123,46403.02
7124,139383.93
7125,16316.04
7126,42050.3
7127,91087.85
7128,52247.37
7129,29505.36
7130,12445.47
7131,99558.13
7132,69901.26
7133,113913.5
7134,48035.36
7135,157754.68
7136,25881.78
7137,40013.13
7138,96863.41
7139,21140.94
7140,18237.12
7141,68037.1
7142,16675.04
7143,119694.76
7144,96195.33
7145,28249.69
7146,20494.79
7147,143224.46
7148,71295.27
7149,137605.74
7150,64062.58
7151,62065.9
7152,54601.04
7153,17638.64
7154,13178.17
7155,101964.29
7156,31073.1
7157,135356.62
7158,14363.87
7159,117717.42
7160,43526.48
7161,66772.39
7162,36041.52
7163,123378.13
7164,83585.64
7165,62891.45
7166,148152.16
7167,24947.18
7168,16486.78
7169,49124.51
7170,73154.18
7171,116227.92
7172,12251.86
7173,78705.37
7174,67467.96
7175,107010.73
7176,31022.18
7177,28758.44
7178,26671.68
7179,70653.05
7180,191070.29
7181,27784.13
7182,12763.04
7183,134571.21
7184,22712.85
7185,70259.55
7186,15115.96
7187,30538.4
7188,68640.96
7189,29149.94
7190,101869.3
7191,52264.06
7192,60490.32
7193,34280.01
7194,188729.34
7195,55190.26
7196,50762.34
7197,77900.22
7198,45377.3
7199,45066.9
7200,26970.85
7201,12425.58
7202,104708.8
7203,81283.59
7204,154561.92
7205,170053.12
7206,69749.87
7207,54476.17
7208,37084.91
7209,24174.79
7210,98826.06
7211,15225.8
7212,90563.24
7213,10164.16
7214,28512.74
7215,21705.34
7216,47860.52
7217,9884.47
7218,113349.77
7219,34629.23
7220,87263.74
7221,26861.84
7222,39008.63
7223,13147.89
7224,21834.53
7225,48706.13
7226,74534.02
7227,48356.54
7228,36679.52
7229,27767.18
7230,13781.08
7231,31207.25
7232,18711.2
7233,44450.56
7234,50983.5
7235,31580.01
7236,41381.13
7237,94507.27
7238,78923.93
7239,57358.71
7240,24510.52
7241,40859.11
7242,109989.6
7243,74195.34
7244,152079.85
7245,205017.34
7246,66545.02
7247,75392.21
7248,66464.13
7249,101672.47
7250,76849.52
7251,178939.46
7252,45658.83
7253,19263.8
7254,47711.92
7255,69157.65
7256,81622.74
7257,41639.25
7258,47725.44
7259,27431.36
7260,39273.13
7261,89914.34
7262,45376.28
7263,89201.0
7264,26475.26
7265,33783.74
7266,69290.96
7267,24858.76
7268,167299.73
7269,115124.35
7270,27141.69
7271,141043.99
7272,91010.7
7273,61422.83
7274,15800.83
7275,93401.51
7276,50321.1
7277,23855.61
7278,43550.83
7279,82443.33
7280,29304.4
7281,44532.2
7282,16602.76
7283,77745.8
7284,83929.78
7285,32939.16
7286,146131.31
7287,65512.25
7288,44673.14
7289,34796.29
7290,65397.87
7291,137803.37
7292,112023.74
7293,84362.06
7294,97707.86
7295,91893.77
7296,106741.29
7297,135514.12
7298,25858.55
7299,38061.93
7300,55157.8
7301,38913.03
7302,125272.99
7303,34476.39
7304,81522.09
7305,22700.34
7306,80081.81
